0.038117,0.002992
0.034185,-0.002508
0.023739,-0.008332
0.020313,-0.011163
0.029160,-0.009846
0.032396,-0.005801
0.025033,0.002302
0.010073,0.000957
-0.001544,0.000877
-0.012413,-0.000073
-0.014251,0.004322
-0.005142,-0.000372
0.015632,-0.002262
0.029317,-0.003889
0.033646,-0.009492
0.032142,-0.013221
0.015720,-0.011055
-0.000345,-0.013311
0.010148,-0.008730
0.016696,-0.011645
-0.000770,-0.002937
-0.022260,-0.001953
-0.045570,-0.005771
-0.059760,-0.001247
-0.075003,0.000194
-0.081729,-0.000090
-0.077313,0.001380
-0.068012,-0.001248
-0.057699,-0.004523
-0.045097,0.004480
-0.035113,0.011634
-0.023860,0.014829
-0.006734,0.015738
0.006193,0.015811
0.008744,0.012915
0.012657,0.013909
0.045728,0.009092
0.095359,0.004635
0.096983,0.005301
0.070016,-0.000341
-0.061979,-0.005448
-0.070791,-0.000642
-0.057874,-0.000086
-0.051116,-0.001653
-0.031556,0.002135
-0.021344,0.003341
-0.011045,0.000987
-0.007638,0.000621
0.006936,-0.003989
0.010456,-0.001720
0.024842,-0.006057
0.031098,-0.003553
0.032550,-0.001531
0.035595,0.001185
0.033928,0.002930
0.031126,0.003871
0.025199,0.002811
0.016579,-0.005946
0.008707,-0.010032
0.008192,-0.007883
0.005704,-0.003284
0.003022,-0.004610
0.009504,0.000090
0.009605,0.002892
-0.000666,0.008329
-0.009745,0.008836
-0.015448,0.005403
-0.024809,0.012991
-0.030600,0.011870
-0.037274,0.015046
-0.037590,0.013799
-0.036476,0.004772
-0.035408,0.004202
-0.023345,-0.000630
-0.004343,-0.003454
0.027129,-0.008900
0.038652,-0.006495
0.040641,-0.005950
0.041034,-0.000658
0.023153,0.006332
-0.000320,0.003631
-0.024229,0.007566
-0.037341,0.008453
-0.047028,0.002375
-0.043361,0.001117
-0.035207,-0.003007
-0.021630,-0.003414
0.021239,-0.017131
0.036788,-0.016455
0.041139,-0.014029
0.035604,-0.016384
0.024545,-0.003096
0.008806,0.000911
-0.006738,0.000439
-0.010418,-0.005933
-0.016934,-0.012318
-0.012549,-0.009920
-0.013145,-0.002128
-0.008755,-0.003709
-0.005428,-0.004284
-0.002719,-0.006642
0.013702,-0.006693
0.046187,-0.001168
0.058809,0.003152
0.049020,0.011788
0.046647,0.012367
0.060412,0.015041
0.043759,0.008632
0.017773,-0.001089
-0.015691,-0.005053
-0.029262,-0.009951
-0.033106,-0.010850
-0.040693,-0.006221
-0.051844,-0.004959
-0.053657,-0.001001
-0.048176,-0.004326
-0.034435,-0.001518
-0.010368,-0.001131
0.015736,0.004734
0.031636,0.007915
0.061167,0.009986
0.048442,0.010017
0.022706,0.011370
0.008806,0.012434
-0.004117,0.013394
-0.023192,0.004589
-0.030067,0.004433
-0.035405,0.000874
-0.025182,0.000838
-0.018060,0.000361
-0.010468,-0.003459
-0.009694,-0.004594
-0.004938,-0.001265
0.010035,0.001179
0.053479,0.003096
0.091438,0.003847
0.090606,0.004411
0.074607,0.001176
0.052162,-0.003355
0.023256,-0.006901
-0.002043,-0.003788
-0.023899,-0.001818
-0.036529,0.001802
-0.032425,0.000231
-0.040157,-0.006220
-0.055935,-0.010115
-0.056449,-0.005478
-0.065468,0.000110
-0.059635,-0.000972
-0.058762,-0.001347
-0.051324,0.001659
-0.041840,0.000020
-0.034874,-0.007325
-0.024583,-0.004448
-0.012827,-0.001570
-0.006317,-0.001063
0.006791,-0.005472
0.040961,-0.009202
0.049380,-0.006798
0.053380,0.000624
0.047175,0.006231
0.036319,0.002513
0.024031,0.005293
0.017493,0.005020
0.003932,0.010710
0.004805,0.000184
-0.002913,-0.000502
-0.007647,0.000668
-0.001180,-0.003433
-0.004583,-0.004320
0.001292,-0.002194
0.002482,-0.005722
-0.009824,-0.002875
-0.008673,-0.005147
-0.014532,0.004113
-0.013659,0.006845
-0.010079,0.003145
0.002411,0.002344
0.002185,-0.001280
0.008023,-0.003233
0.011045,-0.004949
0.008538,-0.004168
0.008097,-0.006922
0.014286,-0.005319
0.008028,-0.002551
0.007279,-0.001654
0.013345,-0.001434
0.040374,0.000722
0.049038,0.008316
0.056741,0.019393
0.065964,0.019314
0.045607,0.018101
0.018270,0.012998
-0.007414,0.003795
-0.037878,0.003298
-0.056084,0.000151
-0.071282,-0.003261
-0.082827,-0.008704
-0.082233,-0.008603
-0.086024,-0.002171
-0.082618,-0.001797
-0.052477,0.002614
-0.014180,0.009984
0.058298,0.006772
0.073879,-0.000604
0.042340,-0.001850
0.003739,0.000111
-0.029504,-0.002844
-0.050148,0.000717
-0.054664,0.003974
-0.054201,0.003142
-0.042298,-0.004778
-0.023363,-0.006516
-0.015537,-0.010351
0.002313,-0.006984
0.011709,-0.008643
0.017137,-0.011855
0.019231,0.002050
0.030873,0.007869
0.045435,0.008931
0.053713,0.005776
0.057596,0.006227
0.065333,0.002159
0.079512,0.005584
0.067625,0.008876
0.045397,0.008870
0.030728,0.006769
0.021614,0.000444
0.053282,-0.010036
0.044784,-0.011463
0.028949,-0.012873
0.017215,-0.013321
0.003783,-0.021481
-0.017028,-0.018197
-0.031339,-0.016505
-0.041457,-0.013722
-0.043514,-0.014408
-0.038182,-0.010101
-0.029597,-0.001779
-0.011122,-0.000464
-0.002905,0.002316
0.002781,0.001470
0.010449,0.000696
0.014548,-0.001618
0.018969,-0.004037
0.012628,0.008059
0.015529,0.010614
0.023831,0.010794
0.033716,0.008666
0.058042,0.000803
0.055811,0.005752
0.009649,0.009493
-0.025644,0.006583
-0.046443,-0.000174
-0.065250,0.004860
-0.069950,0.001879
-0.070725,0.002850
-0.060211,0.001600
-0.054273,-0.006434
-0.056853,-0.006218
-0.064078,-0.005039
-0.065948,0.001898
-0.083820,0.013780
-0.083766,0.032870
-0.059198,0.035738
0.006415,0.028015
0.045695,0.017148
0.048639,0.012113
0.039873,0.007767
0.027181,0.008226
0.013158,0.000417
0.010835,-0.003015
-0.002854,-0.008049
-0.009307,-0.012836
-0.011862,-0.014787
-0.004671,-0.009979
0.001454,-0.012678
0.008119,-0.012673
0.052672,-0.012085
0.064513,-0.014482
0.075867,-0.015909
0.062269,-0.013107
0.045663,-0.008377
0.030055,0.002491
0.012035,-0.004903
0.004565,-0.009979
0.008747,-0.010465
0.014131,-0.005064
0.024397,-0.004204
0.012662,0.003253
-0.012868,0.022032
-0.026900,0.017360
-0.049193,0.013219
-0.048502,0.009772
-0.055815,0.007850
-0.036832,0.006875
-0.013971,-0.001659
0.003393,-0.004700
-0.008037,-0.003895
-0.036316,-0.003257
-0.041659,0.008073
0.022693,0.002046
0.057724,0.000616
0.059601,0.000808
0.060309,0.005100
0.046864,0.006347
0.020633,0.001295
-0.006803,0.002554
-0.025448,0.004632
-0.045067,0.006591
-0.061026,0.006559
-0.077000,-0.002906
-0.056571,-0.007261
-0.024819,-0.007053
-0.004595,0.002196
0.009187,0.010027
0.028372,0.009216
0.034186,0.020366
0.039164,0.023582
0.025426,0.012914
0.029866,0.014399
0.025390,0.009237
0.021771,0.002310
0.029501,-0.010523
0.030203,-0.016251
0.037138,-0.029755
0.035615,-0.030215
0.012837,-0.026189
0.007475,-0.026293
0.019397,-0.032464
0.027516,-0.042319
0.010813,-0.047052
0.001374,-0.047991
-0.004114,-0.040642
-0.014449,-0.026302
-0.021267,-0.008277
-0.031966,-0.004231
-0.025330,-0.002046
-0.022342,0.003012
-0.020624,0.002116
-0.012367,0.008093
0.000491,0.019334
0.007746,0.036154
-0.006325,0.060297
-0.004437,0.063312
0.018388,0.054811
0.044139,0.043598
0.062776,0.024528
0.055825,0.017833
0.045070,0.006713
0.041723,-0.000239
0.061817,-0.004629
0.047979,-0.015189
0.031007,-0.007252
0.000548,-0.003348
-0.023809,0.009419
-0.045895,0.005229
-0.068525,0.001732
-0.070476,-0.002508
-0.084104,-0.015218
-0.078890,-0.013212
-0.072210,-0.016323
-0.039309,-0.016484
-0.019808,-0.013141
-0.008989,-0.011300
-0.009107,-0.004450
-0.003760,-0.000017
-0.036373,-0.000202
-0.050758,0.001176
-0.035824,0.004296
-0.023652,-0.003503
-0.035493,0.003454
-0.050922,0.006919
-0.070911,0.002376
-0.072397,0.007689
-0.064539,0.004643
-0.053605,-0.004382
-0.044649,-0.006581
-0.024677,-0.007877
-0.014813,0.002899
-0.008631,0.012292
0.003663,0.019186
0.032279,0.018839
0.046927,0.009315
0.094320,-0.036923
0.068396,-0.029271
0.047635,-0.026682
0.034652,-0.027811
0.051638,-0.018020
0.056077,-0.019964
0.051347,-0.017055
0.062153,-0.012513
0.089180,-0.018771
0.080562,-0.016515
0.051692,0.001661
0.025020,0.025174
-0.011380,0.035326
-0.033891,0.030571
-0.028565,0.021286
0.001207,0.016584
0.024648,0.015752
0.037299,0.001162
0.055822,-0.003535
0.095839,-0.011452
0.074412,-0.007730
0.056173,0.004339
0.030463,0.012221
0.022665,0.011788
0.017830,0.010984
-0.019515,0.018859
-0.058037,0.019274
-0.054702,0.013583
-0.052258,0.006431
-0.043850,-0.000901
-0.027920,0.014011
-0.029614,0.013290
-0.028313,0.005344
-0.027149,0.000427
-0.010583,-0.003601
0.008091,-0.012341
0.028194,-0.018042
0.042935,-0.018902
0.036477,-0.012732
0.011905,-0.007055
-0.013548,0.002895
-0.036868,0.013325
-0.059871,0.023616
-0.072221,0.024185
-0.054156,0.012145
-0.035892,0.015339
-0.040460,0.014009
-0.051856,0.018051
-0.048062,0.007187
-0.043259,-0.012597
-0.050077,-0.014865
-0.041140,-0.018530
-0.026074,-0.018168
-0.014353,-0.013598
-0.005337,-0.008673
0.012207,-0.007884
0.011490,-0.012364
0.016318,0.004441
0.057188,0.007864
0.044387,0.011339
0.022447,0.004809
0.022888,0.014498
0.028899,0.013337
0.040414,0.000984
0.041183,-0.018100
0.054827,-0.030680
0.056234,-0.023512
0.041535,-0.011738
0.021181,-0.017106
-0.013894,-0.035450
-0.100363,-0.028740
-0.117609,-0.020148
-0.108539,-0.012988
-0.077978,-0.008433
-0.033219,0.000536
0.017295,0.006730
0.033241,0.004664
0.039152,-0.001167
0.026712,0.002048
0.020223,0.003050
-0.005550,0.003700
-0.039039,0.008425
-0.037638,0.010347
0.005570,-0.000545
0.032888,-0.000062
0.034385,-0.003891
0.037703,0.000575
0.069753,0.003323
0.086302,0.002690
0.097163,-0.001511
0.078938,0.001591
0.040874,-0.004302
0.028204,-0.010780
0.017866,-0.013256
0.015586,-0.006840
0.008298,-0.004251
-0.007541,-0.007205
-0.019170,-0.011817
-0.027026,-0.007861
-0.030263,0.002984
-0.036436,0.002441
-0.042901,-0.003232
-0.033850,-0.012719
-0.040371,-0.002751
-0.062243,0.010838
-0.050382,0.024381
-0.021851,0.013051
-0.024479,0.039128
-0.044149,0.043649
-0.070186,0.031080
-0.073231,0.014845
-0.059711,0.011284
-0.050799,0.024718
-0.054628,0.019399
-0.040854,0.010503
-0.001610,-0.003851
0.029664,-0.007356
0.058573,-0.017668
0.074918,-0.015227
0.061450,-0.013260
0.050511,-0.004707
0.030916,-0.000386
0.022027,-0.000669
0.017819,-0.005348
0.015232,-0.008393
0.018629,-0.007333
0.017431,0.004208
0.011429,0.007482
0.001349,0.005432
0.019741,0.007794
0.043437,0.007743
0.047685,0.002028
0.014334,0.010600
-0.007099,0.009647
-0.040962,0.007968
-0.032763,0.001428
-0.005632,-0.005432
0.022908,-0.006238
0.026447,-0.001761
0.033947,-0.006860
0.044228,-0.006864
0.054606,-0.008854
0.077026,-0.007862
0.069157,-0.011411
0.057435,-0.004727
0.051625,-0.011788
0.041849,-0.006035
0.015080,0.000873
-0.007940,0.008672
-0.013198,0.017414
-0.000678,0.014160
-0.009751,0.020537
-0.005042,0.024931
0.000329,0.022747
-0.003828,0.017087
-0.008486,0.004889
-0.018050,-0.005063
-0.034079,-0.020377
-0.084477,-0.026600
-0.129543,-0.025993
-0.122435,-0.017520
-0.090531,-0.011097
-0.042373,-0.016870
0.002973,-0.030566
0.009345,-0.028094
0.008871,-0.030883
0.018707,-0.033216
0.020265,-0.027471
0.032406,-0.017118
0.009492,0.002622
-0.012101,0.015500
-0.015943,0.010822
-0.011325,-0.002195
-0.027338,-0.001977
-0.039831,-0.003186
-0.034013,0.000524
-0.081411,0.001201
-0.099506,0.005892
-0.067318,0.000001
-0.006317,0.000847
0.072608,-0.000404
0.108069,-0.007767
0.126667,-0.009733
0.109025,-0.006333
0.086577,0.009295
0.051536,0.021187
0.022522,0.028305
0.017694,0.036362
0.037368,0.027332
0.030359,0.019605
-0.000918,0.023337
-0.029421,0.029336
-0.033279,0.022645
-0.028469,0.016394
-0.006110,-0.006190
0.017601,0.001739
0.025184,0.006698
-0.020214,-0.032208
0.011859,-0.027525
0.064136,-0.028194
0.091295,-0.014446
0.089885,-0.004282
0.076028,-0.003798
0.067561,-0.013338
0.035592,-0.003217
-0.016185,0.023719
-0.043366,0.016909
-0.070244,0.020933
-0.069648,0.004690
-0.056187,0.006697
-0.072020,0.008959
-0.079473,0.011077
-0.073702,0.010607
-0.064003,0.015376
-0.081997,0.015958
-0.093519,0.019290
-0.084425,0.017048
-0.039491,0.018384
-0.004307,0.002612
-0.011016,-0.004040
-0.015454,0.004741
-0.035967,-0.003506
-0.053419,0.004259
-0.052563,-0.002006
-0.048649,-0.016530
-0.048582,-0.015880
-0.063967,-0.008998
-0.050888,0.005532
-0.041380,0.010659
-0.042034,-0.001139
-0.043332,-0.013639
-0.031682,-0.013530
-0.030286,-0.002266
-0.022698,-0.010312
-0.018964,-0.006428
-0.051561,-0.015155
-0.082495,-0.010657
-0.074850,-0.004405
-0.033664,-0.004284
0.031897,-0.007983
0.075011,-0.011770
0.111533,-0.024407
0.103714,-0.016636
0.090156,-0.016586
0.071605,-0.011410
0.074202,0.003544
0.080087,-0.003449
0.106468,-0.007659
0.113647,-0.007177
0.110757,-0.001073
0.107617,0.006741
0.075819,0.004156
0.022675,-0.010866
-0.009178,-0.017272
-0.011882,-0.005332
-0.006732,0.005306
-0.024686,-0.002709
0.002582,-0.009604
0.043887,0.004595
0.082184,0.011334
0.113542,0.009013
0.124727,0.012751
0.122118,0.013209
0.115626,-0.006293
0.079901,0.000591
-0.006793,0.013380
-0.039165,-0.001405
-0.053924,-0.008650
-0.054925,0.001492
-0.034696,-0.003118
-0.057942,-0.011129
-0.055777,-0.004587
-0.040926,-0.002653
-0.005754,0.000291
0.033640,-0.002331
0.084465,-0.001740
0.087307,-0.004126
0.094161,-0.005757
0.032219,0.004353
-0.039785,0.032235
-0.079873,0.023187
-0.057631,0.001842
-0.030786,-0.001667
-0.009941,0.005277
-0.003809,0.002265
-0.007344,0.007957
0.009278,0.026883
0.004716,0.029971
-0.030779,0.021990
-0.049967,0.008031
-0.031140,-0.006040
0.002790,0.001248
0.015990,0.009408
0.017160,0.018435
-0.001262,0.021532
-0.025555,0.005336
-0.039121,0.005742
-0.043966,0.012851
-0.042432,0.009784
-0.037579,-0.010621
-0.028613,-0.008665
-0.025159,-0.001246
-0.004217,0.001001
-0.015812,-0.005222
-0.027312,-0.008348
-0.032880,-0.004209
-0.028556,-0.008889
-0.047262,0.002131
-0.060808,0.010876
-0.069652,0.011017
-0.065223,0.004038
-0.053407,0.006083
-0.049846,0.010884
-0.064012,0.010738
-0.063984,0.000377
-0.054599,-0.007362
-0.063128,-0.019513
-0.093083,-0.028197
-0.078097,-0.012291
-0.056547,0.003253
-0.009126,-0.000998
0.044838,-0.026518
0.071673,-0.032312
0.084712,-0.036020
0.068798,-0.017821
0.022971,-0.009840
-0.013366,-0.025597
-0.041886,-0.027116
-0.043879,-0.020128
-0.014393,-0.017822
-0.001155,-0.022268
0.018031,-0.010498
0.026610,-0.006230
-0.022195,0.000088
-0.013812,-0.000677
0.006590,-0.004957
0.041199,-0.012862
0.065467,-0.017212
0.061704,-0.014656
0.052751,0.004616
0.035176,0.018160
0.032039,0.011735
0.042418,0.001956
0.048251,0.002039
0.030275,0.009245
0.009781,0.006780
-0.027377,0.004599
-0.029330,0.012847
-0.006785,0.012037
0.018138,0.020821
0.021859,0.020586
-0.023294,0.000688
-0.017615,-0.010098
0.014289,-0.016838
0.048154,-0.021245
0.015139,-0.006420
-0.002278,-0.016951
-0.007308,-0.013750
0.020650,-0.012470
0.035007,-0.028392
0.034848,-0.016793
0.054064,-0.005996
0.047265,-0.010617
0.025203,-0.003642
0.001141,0.001886
0.030851,0.009608
0.061592,0.018102
-0.095391,-0.023002
-0.085300,-0.019164
-0.067393,-0.016244
-0.045419,-0.009085
-0.023019,0.001226
-0.010566,0.007830
0.017700,0.007153
0.016598,0.022428
0.012101,0.038927
-0.002099,0.047082
-0.044957,0.053743
-0.020995,0.031963
0.039685,0.030124
0.082705,0.047776
0.118848,0.048439
0.108390,0.028745
0.115218,0.018840
0.085171,0.008760
0.032507,0.003802
-0.089987,0.080750
-0.078975,0.079258
-0.077381,0.048664
-0.046308,0.030051
-0.019970,-0.009962
0.006634,-0.026829
0.029396,-0.039835
0.040871,-0.040820
0.054624,-0.034240
0.049523,-0.018855
0.014291,-0.012430
0.034756,-0.030905
0.032389,-0.031953
0.035084,-0.023783
0.020732,-0.013598
0.019444,-0.014700
0.037395,-0.020871
0.050511,-0.018896
0.054002,-0.038943
0.040412,-0.037463
0.029755,-0.038128
0.007516,-0.025250
-0.014984,-0.042894
-0.021723,-0.029937
-0.008124,-0.018136
-0.004069,-0.003300
-0.000060,0.004931
-0.008711,0.002194
-0.016812,0.004875
-0.030145,0.012090
-0.042054,0.015912
-0.050009,0.022643
-0.025900,0.024949
0.017687,0.034870
0.069241,0.025721
0.105826,0.026599
0.107207,0.039900
0.060420,0.030545
-0.011647,0.031712
-0.075844,0.040855
-0.057898,0.027794
-0.086474,0.032755
-0.114657,0.020130
-0.091337,0.028143
-0.060376,0.037950
-0.018321,0.042260
0.030154,0.037748
0.057054,0.020939
0.063064,0.012730
0.043192,-0.000267
0.001202,-0.002432
-0.088510,0.018666
-0.141940,-0.008794
-0.100233,-0.007006
-0.067429,-0.002630
-0.042296,-0.003457
-0.052353,-0.003881
-0.052893,-0.006327
-0.068583,-0.007264
-0.061146,0.008490
-0.043835,-0.001176
-0.045509,-0.007566
-0.021754,-0.010480
-0.012535,-0.012383
-0.029126,-0.019251
-0.021016,-0.021481
-0.024045,-0.032135
-0.025640,-0.027187
-0.017196,-0.026751
0.015425,-0.024987
0.026243,-0.027230
0.044110,-0.035934
0.040854,-0.051020
0.014090,-0.046006
-0.049017,-0.019546
-0.085976,-0.002799
-0.088892,-0.027963
-0.075036,-0.027274
-0.045155,-0.026241
-0.014290,-0.019829
0.013546,-0.021045
0.018930,-0.019952
0.028791,-0.023973
0.026849,-0.015822
0.000680,-0.019519
0.013983,-0.016889
0.032222,-0.009678
0.045723,-0.006266
0.060990,0.000504
0.074666,0.006107
0.073640,0.011128
0.078718,0.014101
0.082022,0.002548
0.062025,0.000126
0.037942,-0.009308
0.014723,-0.007678
-0.008907,-0.014976
-0.019668,0.008104
-0.000414,0.008908
0.019763,0.001884
0.017480,-0.000441
0.020244,-0.002072
0.017538,-0.003941
0.013514,0.003722
-0.013766,-0.001421
-0.037096,0.002597
-0.043130,0.017522
-0.013582,0.012090
0.009550,0.010464
0.063007,0.009885
0.084390,0.015756
0.082048,0.016697
0.067930,0.010546
0.024250,0.025008
0.024185,0.010526
0.003480,0.001201
-0.010764,0.011684
-0.025441,0.009447
-0.017296,0.011895
-0.029316,0.009103
-0.034467,0.012200
-0.024781,0.004478
-0.017961,0.002987
0.008409,-0.002474
0.004486,0.001101
-0.002959,0.012571
-0.003311,0.010330
0.008819,0.007963
0.040256,0.003316
0.033199,0.006534
-0.007652,0.016845
-0.052294,0.018113
-0.052786,0.016725
-0.024687,0.007974
-0.006899,0.011181
-0.007170,0.001018
-0.004881,0.002036
-0.006843,0.001926
-0.015099,0.005115
-0.022731,0.004153
-0.011164,0.008713
-0.008922,0.007392
-0.016838,0.003522
-0.015808,-0.004921
-0.015899,-0.002998
-0.013280,-0.006102
-0.002822,-0.001399
0.012108,0.000884
0.031158,0.013046
0.033667,-0.000732
0.038695,-0.004384
0.019902,-0.006876
-0.002317,-0.005218
-0.033759,-0.007934
-0.038946,-0.015571
-0.016196,-0.014856
-0.003639,-0.001914
-0.010832,0.002454
-0.004829,0.003098
0.003745,0.000387
0.001004,0.003569
-0.007096,-0.000306
-0.003713,0.000437
-0.003285,-0.004205
-0.007638,-0.001878
-0.002648,0.000443
-0.000118,-0.001124
0.002602,-0.003382
-0.000610,-0.003838
-0.001703,-0.005018
-0.008338,-0.009659
-0.015572,-0.010527
-0.022243,-0.003649
-0.023379,-0.003536
-0.017296,-0.000919
0.000617,-0.007896
-0.027257,-0.007707
-0.066868,-0.008641
-0.062631,-0.006079
-0.030822,-0.005437
0.004857,-0.001969
0.037135,-0.002107
0.057609,-0.002345
0.054396,-0.002179
0.042256,0.005294
0.026935,0.002297
0.019062,0.004944
0.004955,0.029829
0.018341,0.047090
0.011464,0.039667
0.014874,0.025722
0.016408,0.018066
0.016541,0.009237
0.014428,0.000691
0.008441,-0.004227
0.014137,-0.017457
0.013177,-0.032062
0.001461,-0.027947
0.008131,-0.022899
0.012060,-0.027044
0.004837,-0.031627
-0.006989,-0.029732
-0.015922,-0.030434
-0.017186,-0.029149
-0.031630,-0.025958
-0.047483,-0.025615
-0.043395,-0.022272
-0.006543,-0.016748
0.012785,-0.011960
0.029282,-0.006741
0.010567,-0.001397
0.000347,-0.002541
-0.023477,-0.006446
-0.013765,-0.006728
0.001473,-0.005869
0.003304,0.000271
0.008910,0.008060
0.011746,0.008156
0.026577,0.012841
0.043823,0.016737
0.043162,0.012224
0.027497,0.014240
0.015545,0.019032
0.009916,0.020554
0.013959,0.028034
-0.028558,0.024998
-0.058673,0.027357
-0.046033,0.023272
-0.011491,0.029818
0.039146,0.030275
